INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,YOJ_Missing,Income_Missing,HOME_Val_Missing,CAR_AGE_Missing,AGE_Missing
2401,0,0,0,35,0,7,64890.31632,No,0,z_No,z_F,Bachelors,Manager,27.00054836,Private,12760,1,z_SUV,no,0,0,No,0,12,Highly Urban/ Urban,0,0,0,0,0
2405,1,337.5047023,0,51,0,12,146880.9948,No,396555.7101,Yes,M,PhD,Manager,69.65660564,Commercial,19920,1,Van,no,0,0,No,0,11,Highly Urban/ Urban,0,0,0,0,0
2406,0,0,2,44,3,15,69263.85063,No,242234.2772,Yes,M,z_High School,z_Blue Collar,34.56353429,Commercial,16510,4,Minivan,yes,0,0,No,0,9,z_Highly Rural/ Rural,0,0,0,0,0
2407,0,0,0,34,1,0,0,No,0,Yes,z_F,<High School,Student,41.8301214,Private,11990,7,z_SUV,no,0,0,No,0,6,Highly Urban/ Urban,0,0,0,0,0
2408,1,2257,0,51,0,15,57409.76257,No,231625.5793,Yes,z_F,Bachelors,Professional,34.37656306,Private,12340,13,z_SUV,no,33089,3,No,3,4,Highly Urban/ Urban,0,0,0,0,0
2409,0,0,0,34,4,NA,6362.929413,Yes,0,z_No,z_F,z_High School,Student,23.06743403,Commercial,7850,6,Sports Car,no,53477,2,Yes,2,1,Highly Urban/ Urban,1,0,0,0,0
2410,0,0,0,43,1,NA,41228.65093,No,0,Yes,z_F,z_High School,Student,42.73778395,Private,9920,4,z_SUV,no,5303,2,No,3,5,Highly Urban/ Urban,1,0,0,0,0
2411,1,2774,0,41,0,5,53292.82344,No,0,z_No,z_F,z_High School,z_Blue Collar,45.5328609,Commercial,6830,6,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
2412,0,0,0,42,0,11,94089.948,No,NA,Yes,M,Masters,Manager,28.61690185,Commercial,18340,1,Van,yes,39973,2,Yes,3,15,Highly Urban/ Urban,0,0,1,0,0
2413,0,0,0,38,1,12,15215.80762,Yes,134162.8687,z_No,M,Bachelors,Home Maker,10.13847549,Commercial,8650,1,Pickup,yes,0,0,No,0,8,z_Highly Rural/ Rural,0,0,0,0,0
2415,0,0,0,34,1,12,121278.9433,No,325517.7874,Yes,z_F,Bachelors,z_Blue Collar,34.79998967,Private,10960,1,z_SUV,no,0,0,Yes,4,15,Highly Urban/ Urban,0,0,0,0,0
2416,0,0,0,49,0,13,NA,No,232784.7742,Yes,M,Bachelors,Professional,42.67695641,Private,16940,6,Van,yes,3170,3,No,3,12,Highly Urban/ Urban,0,1,0,0,0
2417,1,3997,0,26,2,13,989.376123,No,0,Yes,z_F,<High School,Student,23.66357526,Private,4200,10,z_SUV,no,25081,2,Yes,3,1,Highly Urban/ Urban,0,0,0,0,0
2418,1,8496,0,42,0,NA,7803.715389,No,0,z_No,z_F,z_High School,Student,25.47771274,Private,6480,1,z_SUV,no,4400,1,No,2,8,Highly Urban/ Urban,1,0,0,0,0
2419,0,0,0,44,0,11,65425.75839,No,181180.9401,Yes,M,Bachelors,Manager,43.93508899,Commercial,6040,6,Pickup,yes,0,0,No,1,14,Highly Urban/ Urban,0,0,0,0,0
2420,0,0,0,55,0,14,174525.5482,No,439040.3971,z_No,M,PhD, ,25.58818931,Commercial,24450,3,Panel Truck,no,4478,4,No,3,9,Highly Urban/ Urban,0,0,0,0,0
2421,0,0,0,30,1,NA,55307.36837,No,174351.729,Yes,M,Masters, ,22.35486765,Private,12360,1,Minivan,yes,5278,1,No,0,24,Highly Urban/ Urban,1,0,0,0,0
2423,0,0,0,36,4,14,45483.74362,No,187068.0109,Yes,z_F,<High School,z_Blue Collar,23.49274288,Private,9650,6,z_SUV,no,4448,2,No,6,1,Highly Urban/ Urban,0,0,0,0,0
2425,0,0,0,49,0,12,23111.42002,No,135834.2768,Yes,z_F,<High School,Clerical,39.31130765,Private,12260,3,z_SUV,no,0,0,No,0,8,Highly Urban/ Urban,0,0,0,0,0
2426,0,0,0,50,0,NA,120424.1466,No,315565.0006,Yes,M,Bachelors,Professional,36.60801533,Commercial,33030,6,Panel Truck,yes,0,0,No,0,13,z_Highly Rural/ Rural,1,0,0,0,0
2427,0,0,0,58,0,15,89402.75561,No,274332.5222,Yes,M,Bachelors,z_Blue Collar,22.5210495,Commercial,22990,10,Panel Truck,no,0,0,Yes,2,15,Highly Urban/ Urban,0,0,0,0,0
2428,0,0,0,56,0,15,4199.553806,No,127300.0038,Yes,z_F,Bachelors,Home Maker,34.82556127,Private,37380,1,Minivan,no,0,0,No,0,9,Highly Urban/ Urban,0,0,0,0,0
2429,0,0,0,37,3,9,14818.44314,Yes,137446.9813,z_No,M,<High School,Clerical,34.23923215,Commercial,16710,4,Van,yes,0,0,Yes,0,1,z_Highly Rural/ Rural,0,0,0,0,0
2431,1,291.7285708,2,41,4,0,0,Yes,0,z_No,z_F,Masters,Home Maker,53.14254381,Private,1500,6,Sports Car,no,1433,2,No,5,NA,Highly Urban/ Urban,0,0,0,1,0
2432,0,0,0,45,0,12,43998.05785,No,181594.9727,Yes,z_F,Masters,Manager,16.11319228,Private,25500,4,Minivan,no,0,0,No,0,15,Highly Urban/ Urban,0,0,0,0,0
2433,0,0,0,53,0,14,39094.55907,No,197227.1101,Yes,M,z_High School,Manager,10.95433987,Private,10710,6,Pickup,yes,0,0,No,0,10,Highly Urban/ Urban,0,0,0,0,0
2434,0,0,0,51,0,12,54236.00094,No,219126.9261,Yes,M,Bachelors,z_Blue Collar,40.26039056,Commercial,6600,1,Pickup,no,0,0,No,0,14,z_Highly Rural/ Rural,0,0,0,0,0
2436,0,0,0,33,5,0,0,No,0,Yes,z_F,Bachelors,Home Maker,45.2818573,Private,9930,4,Sports Car,no,0,0,No,3,10,z_Highly Rural/ Rural,0,0,0,0,0
2437,0,0,0,43,3,11,72637.09224,Yes,0,z_No,z_F,Masters,Manager,46.36539201,Commercial,24050,1,Panel Truck,no,0,0,No,0,16,Highly Urban/ Urban,0,0,0,0,0
2438,0,0,0,47,0,13,128480.9608,No,0,z_No,M,Bachelors,Professional,39.71528473,Private,14350,1,Minivan,yes,0,0,No,2,12,Highly Urban/ Urban,0,0,0,0,0
2440,0,0,0,43,0,14,93239.06664,No,277687.4242,Yes,z_F,Masters,Professional,36.28194978,Private,5800,1,Sports Car,no,0,0,No,0,13,z_Highly Rural/ Rural,0,0,0,0,0
2441,1,9388,2,38,2,0,0,No,0,Yes,M,z_High School,Student,21.90279368,Commercial,5300,4,Pickup,yes,0,0,No,8,1,Highly Urban/ Urban,0,0,0,0,0
2443,0,0,0,36,0,10,166406.1664,No,410929.5854,z_No,z_F,Masters, ,37.16038224,Commercial,25020,6,Pickup,no,0,0,No,1,16,Highly Urban/ Urban,0,0,0,0,0
2444,1,4229,0,31,0,5,11424.80093,No,0,z_No,z_F,<High School,Clerical,39.89632617,Private,4780,3,z_SUV,no,2168,2,No,2,6,Highly Urban/ Urban,0,0,0,0,0
2446,0,0,0,47,0,6,108031.3306,No,329697.9578,Yes,M,Masters, ,12.54448321,Commercial,21460,3,Van,no,0,0,No,0,13,Highly Urban/ Urban,0,0,0,0,0
2447,0,0,0,36,1,13,NA,No,145802.9196,Yes,M,z_High School,Clerical,68.84752608,Commercial,30370,17,Panel Truck,no,5872,2,No,3,1,Highly Urban/ Urban,0,1,0,0,0
2448,0,0,0,38,0,6,90074.9976,No,271397.2407,z_No,z_F,Masters,Professional,39.71392349,Private,30110,1,Minivan,no,0,0,No,2,15,Highly Urban/ Urban,0,0,0,0,0
2450,0,0,0,41,0,10,185205.0316,No,480262.2128,z_No,M,Bachelors,z_Blue Collar,47.25955919,Commercial,5600,12,Pickup,yes,0,0,No,0,12,z_Highly Rural/ Rural,0,0,0,0,0
2452,0,0,0,53,0,14,46817.06072,No,223487.2255,Yes,M,Masters,Manager,20.76102565,Private,6800,1,Pickup,no,0,0,No,0,13,Highly Urban/ Urban,0,0,0,0,0
2453,1,5120,0,46,0,10,42620.89609,No,0,z_No,z_F,z_High School,Clerical,45.48688442,Private,10360,4,z_SUV,no,7333,1,Yes,0,1,Highly Urban/ Urban,0,0,0,0,0
2454,0,0,0,55,0,15,105178.0901,No,313733.7829,Yes,z_F,PhD,Doctor,25.1734016,Private,12020,4,Minivan,no,0,0,No,0,8,Highly Urban/ Urban,0,0,0,0,0
2455,0,0,0,63,0,13,31268.86298,No,201461.079,Yes,M,z_High School,Professional,41.62704469,Private,10930,7,Sports Car,yes,0,0,No,4,1,z_Highly Rural/ Rural,0,0,0,0,0
2456,1,6767,3,40,4,10,147646.5342,Yes,385797.6567,z_No,M,PhD,Professional,12.30481352,Commercial,28870,3,Panel Truck,yes,1449,2,No,3,25,Highly Urban/ Urban,0,0,0,0,0
2457,0,0,0,35,0,5,60855.21658,No,0,z_No,M,Bachelors,z_Blue Collar,52.10649176,Commercial,23480,9,Panel Truck,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
2458,0,0,0,55,0,12,130162.2084,No,356853.4084,z_No,z_F,Bachelors,z_Blue Collar,17.2596692,Commercial,29990,1,Panel Truck,no,0,0,No,2,7,z_Highly Rural/ Rural,0,0,0,0,0
2459,0,0,1,38,2,12,10287.43952,Yes,NA,z_No,M,<High School,z_Blue Collar,10.58136318,Commercial,19320,7,Van,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,1,0,0
2460,0,0,0,60,0,5,100327.521,No,302757.2515,Yes,z_F,Masters,Lawyer,20.11810859,Private,22300,10,z_SUV,no,0,0,No,1,20,Highly Urban/ Urban,0,0,0,0,0
2462,0,0,0,48,0,11,105103.1111,No,318522.6468,Yes,z_F,Masters,Lawyer,33.58499038,Private,6300,10,Sports Car,no,0,0,No,0,16,Highly Urban/ Urban,0,0,0,0,0
2463,0,0,1,58,1,11,66762.40467,No,225042.7398,Yes,M,PhD, ,21.07780874,Commercial,28600,4,Panel Truck,yes,4007,1,No,6,17,Highly Urban/ Urban,0,0,0,0,0
2466,0,0,2,40,3,13,48623.30842,No,221757.2862,Yes,z_F,<High School,z_Blue Collar,21.13188171,Private,25620,10,Sports Car,no,0,0,No,2,1,z_Highly Rural/ Rural,0,0,0,0,0
2467,0,0,0,47,0,NA,120149.7121,No,318648.7525,Yes,M,Masters, ,19.69204115,Commercial,20800,14,Van,no,0,0,No,1,15,Highly Urban/ Urban,1,0,0,0,0
2468,0,0,0,42,0,8,57095.04143,No,0,z_No,z_F,z_High School,z_Blue Collar,25.1386238,Commercial,20720,4,z_SUV,no,46442,1,Yes,5,12,z_Highly Rural/ Rural,0,0,0,0,0
2469,0,0,0,48,0,15,36097.70825,No,0,z_No,M,z_High School,Manager,24.05535068,Private,9910,1,Pickup,yes,8258,2,No,0,6,Highly Urban/ Urban,0,0,0,0,0
2470,0,0,0,47,0,12,65416.75824,No,0,z_No,M,z_High School,Professional,21.6963583,Private,17880,11,Van,yes,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
2471,0,0,0,46,0,14,104465.5996,No,299208.0913,z_No,M,Masters,Lawyer,18.96582413,Private,24840,10,Minivan,yes,0,0,No,0,16,Highly Urban/ Urban,0,0,0,0,0
2473,0,0,0,44,0,0,22287.51414,No,155196.3053,Yes,z_F,Bachelors,Home Maker,14.22392445,Private,8130,7,z_SUV,no,0,0,No,2,14,Highly Urban/ Urban,0,0,0,0,0
2474,0,0,0,31,2,10,47622.56036,Yes,0,z_No,z_F,z_High School,z_Blue Collar,27.41610975,Commercial,4600,6,Sports Car,no,35375,3,No,0,1,Highly Urban/ Urban,0,0,0,0,0
2475,0,0,0,52,0,14,25834.78097,No,127523.9069,Yes,z_F,z_High School,Clerical,53.14249548,Private,11340,6,z_SUV,no,0,0,No,1,1,z_Highly Rural/ Rural,0,0,0,0,0
2477,1,3840,0,35,0,10,71379.12131,No,0,z_No,M,Bachelors,z_Blue Collar,33.61676337,Commercial,22010,10,Van,yes,31039,2,Yes,3,9,Highly Urban/ Urban,0,0,0,0,0
2478,1,2527,0,49,0,13,37413.70912,No,185993.1803,Yes,z_F,z_High School,z_Blue Collar,32.1366998,Commercial,10260,3,z_SUV,no,7105,2,No,9,1,Highly Urban/ Urban,0,0,0,0,0
2479,0,0,0,53,0,14,161395.1419,No,412343.6072,Yes,M,PhD,Lawyer,39.88729777,Private,22940,4,Minivan,no,0,0,No,2,11,Highly Urban/ Urban,0,0,0,0,0
2480,1,19970.2051,0,31,1,9,83316.08077,Yes,239711.2839,z_No,z_F,z_High School,Professional,12.30472937,Commercial,37720,6,Panel Truck,no,0,0,No,5,1,Highly Urban/ Urban,0,0,0,0,0
2481,0,0,0,50,0,13,21261.64022,No,152605.4107,z_No,z_F,z_High School,Home Maker,22.26068106,Private,1930,1,Sports Car,no,0,0,No,3,8,z_Highly Rural/ Rural,0,0,0,0,0
2483,0,0,0,51,0,13,81947.70176,No,308197.221,Yes,z_F,z_High School,Professional,5,Private,7850,6,Sports Car,no,2219,1,No,0,1,Highly Urban/ Urban,0,0,0,0,0
2484,0,0,0,53,0,16,139306.5717,No,338974.9202,Yes,M,Masters,Lawyer,5,Private,21910,6,Van,yes,0,0,No,0,18,Highly Urban/ Urban,0,0,0,0,0
2485,0,0,0,54,0,13,74398.21453,No,233136.4941,z_No,z_F,Bachelors,Manager,49.46372786,Private,14340,3,Sports Car,no,0,0,No,1,1,Highly Urban/ Urban,0,0,0,0,0
2486,0,0,0,47,0,7,108139.2718,No,0,z_No,z_F,Bachelors,Professional,46.08503475,Private,17440,11,Minivan,no,3924,1,No,2,12,Highly Urban/ Urban,0,0,0,0,0
2488,0,0,0,48,0,11,45916.14109,No,194823.9573,z_No,M,<High School,z_Blue Collar,26.88542777,Private,9160,4,Pickup,no,3424,1,No,5,1,Highly Urban/ Urban,0,0,0,0,0
2489,0,0,0,38,0,NA,NA,No,305293.9537,Yes,z_F,PhD,Lawyer,47.59995302,Private,16810,1,Minivan,no,0,0,No,1,14,Highly Urban/ Urban,1,1,0,0,0
2490,0,0,0,30,1,0,0,Yes,0,z_No,z_F,<High School,Student,36.77546079,Private,4500,1,Sports Car,no,4749,3,No,7,6,Highly Urban/ Urban,0,0,0,0,0
2491,0,0,0,45,0,11,191869.7007,No,546868.0017,z_No,M,PhD,Doctor,27.57020283,Private,5900,6,Pickup,yes,0,0,No,1,14,Highly Urban/ Urban,0,0,0,0,0
2492,1,1499.177518,0,37,0,13,NA,No,143166.9068,Yes,z_F,z_High School,Clerical,35.66166831,Private,7550,6,z_SUV,no,0,0,Yes,0,1,Highly Urban/ Urban,0,1,0,0,0
2493,0,0,1,43,1,3,154610.5285,Yes,0,z_No,M,Masters,Lawyer,53.198252,Private,31830,10,Minivan,yes,0,0,Yes,0,19,Highly Urban/ Urban,0,0,0,0,0
2494,0,0,0,43,0,11,43032.18616,No,NA,Yes,M,Bachelors,z_Blue Collar,44.32719626,Commercial,12490,7,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,1,0,0
2495,1,3291,0,51,0,7,26114.12061,No,0,z_No,z_F,Masters,Lawyer,36.36103994,Private,9780,6,Minivan,no,1867,2,No,0,8,Highly Urban/ Urban,0,0,0,0,0
2496,0,0,0,56,0,12,38388.63485,No,173079.1334,z_No,z_F,Bachelors,Clerical,21.21553246,Private,1500,6,z_SUV,no,0,0,No,0,13,z_Highly Rural/ Rural,0,0,0,0,0
2497,0,0,0,28,3,13,98484.93627,No,284910.9599,Yes,M,Bachelors,z_Blue Collar,71.21179611,Commercial,22490,1,Van,yes,0,0,No,2,NA,z_Highly Rural/ Rural,0,0,0,1,0
2499,1,4236,0,42,3,16,35586.00434,No,125316.8433,Yes,M,z_High School,Clerical,28.86447853,Commercial,5060,10,Pickup,no,24208,1,Yes,5,1,Highly Urban/ Urban,0,0,0,0,0
2500,1,8107.425986,0,27,3,11,14460.78786,No,108045.7623,Yes,z_F,z_High School,Clerical,29.57945418,Private,9990,1,z_SUV,no,0,0,Yes,2,1,Highly Urban/ Urban,0,0,0,0,0
2502,0,0,0,43,0,7,NA,No,0,z_No,z_F,z_High School,z_Blue Collar,37.32947055,Commercial,16650,1,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban,0,1,0,0,0
2503,0,0,0,47,0,10,45668.80565,No,165228.7368,z_No,M,Masters,Manager,33.79108308,Commercial,9840,8,Pickup,yes,0,0,Yes,0,9,Highly Urban/ Urban,0,0,0,0,0
2505,0,0,0,33,5,10,NA,No,262749.5191,Yes,M,z_High School,z_Blue Collar,33.31977897,Commercial,18870,13,Van,no,40521,2,Yes,5,1,Highly Urban/ Urban,0,1,0,0,0
2506,0,0,0,48,0,8,37094.54015,No,NA,Yes,z_F,z_High School,Clerical,43.22924283,Private,7090,6,Sports Car,no,28456,3,No,4,1,Highly Urban/ Urban,0,0,1,0,0
2507,0,0,0,59,0,13,137935.1513,No,380970.6209,z_No,M,PhD,Doctor,25.73984384,Private,21190,10,Minivan,no,0,0,No,1,10,Highly Urban/ Urban,0,0,0,0,0
2508,0,0,0,55,0,16,64602.6743,No,217162.267,Yes,z_F,z_High School,Professional,20.26849978,Private,13460,10,z_SUV,no,5916,3,No,2,7,Highly Urban/ Urban,0,0,0,0,0
2509,1,6111,0,44,3,15,NA,No,155177.7724,Yes,z_F,Masters,Lawyer,38.87051553,Private,15270,10,Minivan,no,0,0,No,0,16,Highly Urban/ Urban,0,1,0,0,0
2510,0,0,1,39,2,NA,159727.3169,No,352003.3558,Yes,M,<High School,z_Blue Collar,30.58130153,Private,21370,6,Minivan,no,7931,2,No,2,1,Highly Urban/ Urban,1,0,0,0,0
2512,0,0,2,45,2,14,71032.78566,No,219527.3947,Yes,z_F,Bachelors,Clerical,36.31339291,Private,14330,17,Minivan,no,0,0,No,5,6,Highly Urban/ Urban,0,0,0,0,0
2513,0,0,0,35,0,7,17561.73057,No,0,z_No,M,z_High School,Clerical,6.491911795,Private,14320,10,Minivan,yes,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
2514,1,5342,1,60,1,7,102339.1438,Yes,0,z_No,z_F,PhD, ,8.960475746,Commercial,27420,10,Van,no,0,0,No,8,11,Highly Urban/ Urban,0,0,0,0,0
2515,1,5488,0,46,0,13,26411.68548,No,140130.8963,Yes,M,z_High School,Clerical,42.5072013,Commercial,10060,1,Pickup,yes,8636,3,No,5,7,Highly Urban/ Urban,0,0,0,0,0
2516,0,0,0,57,0,12,47248.40278,No,NA,Yes,M,Bachelors,Manager,31.62051762,Commercial,27690,4,Panel Truck,no,4179,2,No,4,10,Highly Urban/ Urban,0,0,1,0,0
2517,0,0,0,49,0,0,NA,No,0,Yes,z_F,<High School,Student,26.32087196,Private,13640,3,z_SUV,no,0,0,No,0,5,z_Highly Rural/ Rural,0,1,0,0,0
2519,0,0,0,53,0,12,74060.55672,No,272685.8786,Yes,M,Bachelors,Manager,69.99960057,Private,13430,9,Minivan,no,0,0,No,0,11,Highly Urban/ Urban,0,0,0,0,0
2520,1,5027,0,37,2,14,83418.89598,No,297024.4336,Yes,z_F,z_High School,z_Blue Collar,32.54695544,Commercial,9840,10,Sports Car,no,3771,3,No,3,1,Highly Urban/ Urban,0,0,0,0,0
2522,0,0,0,47,0,10,129926.2797,No,0,z_No,M,Masters,Professional,61.58315045,Private,15650,4,Minivan,yes,6527,3,No,1,9,Highly Urban/ Urban,0,0,0,0,0
2523,0,0,0,40,0,14,96461.60177,No,262391.0509,z_No,M,Bachelors,z_Blue Collar,20.3344952,Private,15150,4,Minivan,yes,0,0,No,0,12,Highly Urban/ Urban,0,0,0,0,0
2524,0,0,0,45,0,10,63457.48269,No,209489.9953,Yes,M,Bachelors,Professional,32.96114862,Commercial,28770,1,Panel Truck,no,4845,2,No,5,8,Highly Urban/ Urban,0,0,0,0,0
2525,0,0,0,58,0,7,65922.98009,No,238114.854,Yes,M,Bachelors,Manager,29.90459566,Commercial,29800,1,Panel Truck,yes,3886,2,No,2,8,Highly Urban/ Urban,0,0,0,0,0
2526,0,0,0,48,0,14,29295.09802,No,147113.0049,Yes,M,z_High School,Clerical,27.54859296,Private,9230,4,Pickup,yes,0,0,No,6,1,z_Highly Rural/ Rural,0,0,0,0,0
2527,0,0,0,46,0,NA,60213.24883,No,216721.1711,Yes,M,z_High School,Professional,28.74392046,Private,22630,1,Minivan,yes,0,0,No,2,7,Highly Urban/ Urban,1,0,0,0,0
2528,0,0,0,32,0,9,36762.79843,No,175959.5205,Yes,M,<High School,z_Blue Collar,12.14185133,Private,6550,7,Pickup,yes,7475,1,No,4,5,Highly Urban/ Urban,0,0,0,0,0
2529,0,0,0,54,0,12,93399.66119,No,317613.9234,Yes,M,z_High School,z_Blue Collar,26.36073502,Commercial,16240,6,Van,yes,9866,1,No,0,1,Highly Urban/ Urban,0,0,0,0,0
2531,0,0,0,48,0,12,NA,No,140348.1636,Yes,z_F,Bachelors,z_Blue Collar,33.65032984,Private,11020,1,z_SUV,no,8727,1,No,5,10,Highly Urban/ Urban,0,1,0,0,0
2532,0,0,0,39,0,9,103073.3351,No,257576.1025,z_No,z_F,Bachelors,Manager,28.76598278,Private,28750,1,Pickup,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
2533,1,3673.656863,0,42,1,12,80130.04921,No,231747.334,Yes,M,z_High School,z_Blue Collar,5.613312598,Commercial,5700,4,Minivan,yes,34020,1,Yes,9,1,Highly Urban/ Urban,0,0,0,0,0
2534,0,0,0,53,0,7,10231.93357,No,129978.6002,Yes,z_F,Masters,Home Maker,32.88686876,Private,24470,16,Minivan,no,5458,2,No,3,18,Highly Urban/ Urban,0,0,0,0,0
2535,0,0,0,39,0,11,67011.40043,No,0,z_No,z_F,<High School,z_Blue Collar,38.65363746,Commercial,25740,1,Van,no,10535,1,No,4,1,Highly Urban/ Urban,0,0,0,0,0
2536,0,0,0,44,0,0,0,No,83523.29853,z_No,z_F,z_High School,Home Maker,72.33266695,Private,20230,1,Minivan,no,0,0,No,0,8,z_Highly Rural/ Rural,0,0,0,0,0
2537,0,0,0,56,2,NA,99185.94403,No,336690.6412,Yes,M,Bachelors,Manager,34.55269643,Commercial,16820,3,Van,yes,0,0,No,1,9,Highly Urban/ Urban,1,0,0,0,0
2538,0,0,0,49,0,11,165192.6277,No,0,z_No,z_F,Masters, ,29.30758687,Commercial,27170,1,Pickup,no,0,0,Yes,0,17,Highly Urban/ Urban,0,0,0,0,0
2539,0,0,0,43,2,12,10858.8614,No,117283.3591,Yes,z_F,<High School,Home Maker,45.17773993,Commercial,19150,6,Van,no,0,0,No,3,4,z_Highly Rural/ Rural,0,0,0,0,0
2540,1,3180,0,46,0,11,98571.71723,No,0,z_No,M,Bachelors,z_Blue Collar,26.8305668,Commercial,17020,1,Van,no,4538,2,No,7,10,Highly Urban/ Urban,0,0,0,0,0
2541,1,3439,1,37,2,13,80183.30056,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,21.57403094,Commercial,15500,4,Minivan,no,8385,1,No,7,12,Highly Urban/ Urban,0,0,0,0,0
2542,0,0,0,33,3,11,27938.63941,Yes,0,z_No,z_F,z_High School,Clerical,18.32859068,Private,4290,10,Sports Car,no,0,0,No,0,6,z_Highly Rural/ Rural,0,0,0,0,0
2544,1,5430,0,22,0,0,0,No,0,z_No,M,<High School,Student,22.19883368,Private,3700,3,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
2546,0,0,0,55,0,7,24784.79734,No,160332.7048,Yes,z_F,Bachelors,Home Maker,62.69801392,Private,9480,1,Sports Car,no,3587,3,No,0,9,Highly Urban/ Urban,0,0,0,0,0
2547,1,3736,0,60,0,0,0,No,108147.6501,Yes,z_F,<High School,Student,30.34137601,Private,7500,4,z_SUV,no,8739,1,No,4,1,Highly Urban/ Urban,0,0,0,0,0
2548,0,0,1,36,2,14,20926.37451,No,122045.8033,Yes,M,z_High School,Clerical,22.98097917,Private,9000,6,Pickup,no,37689,1,Yes,7,1,Highly Urban/ Urban,0,0,0,0,0
2549,0,0,0,60,0,12,89503.91003,No,239965.3947,z_No,z_F,Masters,Lawyer,50.04267426,Private,10450,6,z_SUV,no,893,2,No,5,19,Highly Urban/ Urban,0,0,0,0,0
2550,0,0,0,53,0,13,34454.64134,No,0,z_No,M,PhD,Manager,62.47812013,Commercial,28170,11,Panel Truck,no,0,0,No,1,15,Highly Urban/ Urban,0,0,0,0,0
2551,0,0,1,45,2,7,26681.16462,Yes,166587.5382,z_No,z_F,Bachelors,Professional,9.694197261,Private,14560,1,z_SUV,no,0,0,No,3,13,z_Highly Rural/ Rural,0,0,0,0,0
2552,0,0,1,43,1,7,57170.07128,No,198401.9479,Yes,z_F,<High School,z_Blue Collar,41.25336516,Private,26320,9,Minivan,no,25804,2,No,0,1,Highly Urban/ Urban,0,0,0,0,0
2553,0,0,0,43,0,7,89954.57644,No,309466.0882,Yes,z_F,PhD,Lawyer,43.09782761,Private,26740,1,Minivan,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
2554,1,3140,0,49,0,10,43675.71843,No,NA,z_No,z_F,z_High School,z_Blue Collar,21.82028039,Commercial,10770,4,z_SUV,no,9230,1,No,3,7,Highly Urban/ Urban,0,0,1,0,0
2555,1,4482,0,36,2,10,27369.88305,Yes,0,z_No,M,z_High School,z_Blue Collar,25.21964952,Commercial,13670,4,Minivan,no,4318,1,No,3,7,Highly Urban/ Urban,0,0,0,0,0
2556,0,0,0,50,0,14,63166.23171,No,201838.9312,Yes,z_F,z_High School,Professional,26.19963509,Private,12990,4,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
2557,1,4278,0,64,0,14,45109.5558,No,178513.982,Yes,M,Bachelors,z_Blue Collar,21.75932377,Commercial,14860,1,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban,0,0,0,0,0
2558,0,0,0,56,2,10,47562.28601,No,169576.1796,Yes,z_F,z_High School,z_Blue Collar,16.26831574,Commercial,21880,1,Pickup,no,9894,1,No,2,7,Highly Urban/ Urban,0,0,0,0,0
2559,1,5576,3,41,3,10,43488.22886,Yes,0,z_No,z_F,<High School,z_Blue Collar,48.46776206,Private,9950,11,z_SUV,no,0,0,No,4,1,Highly Urban/ Urban,0,0,0,0,0
2560,0,0,0,42,0,10,14356.35199,No,112217.6683,Yes,z_F,z_High School,Home Maker,25.4593244,Private,11310,4,z_SUV,no,0,0,No,4,NA,Highly Urban/ Urban,0,0,0,1,0
2562,0,0,0,60,0,0,0,No,146261.1185,Yes,z_F,Bachelors,Home Maker,44.56518964,Private,23800,3,Sports Car,no,6223,1,No,5,12,Highly Urban/ Urban,0,0,0,0,0
2563,0,0,0,45,0,8,62991.13386,No,234989.6705,Yes,z_F,Bachelors,Manager,29.50656676,Private,12300,6,z_SUV,no,3078,1,No,1,7,Highly Urban/ Urban,0,0,0,0,0
2564,0,0,1,53,1,11,63593.20524,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,39.35190785,Commercial,23410,13,Pickup,no,0,0,No,0,10,z_Highly Rural/ Rural,0,0,0,0,0
2565,0,0,0,51,0,13,81987.33433,No,258281.8982,z_No,M,z_High School,z_Blue Collar,35.85673828,Private,14800,9,Minivan,no,0,0,No,0,8,z_Highly Rural/ Rural,0,0,0,0,0
2567,0,0,0,53,0,13,50515.97375,No,218286.7406,Yes,z_F,z_High School,Manager,5.340595549,Private,11850,1,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
