"","TARGET_FLAG","JOB_.","JOB_Clerical","JOB_Doctor","JOB_Home.Maker","JOB_Lawyer","JOB_Manager","JOB_Professional","JOB_Student","JOB_z_Blue.Collar","JOB.category"
"4179",0,0,0,0,0,0,0,0,0,1,1
"4180",0,0,0,0,0,0,1,0,0,0,1
"4184",0,0,0,0,0,0,0,0,0,1,1
"4186",0,0,1,0,0,0,0,0,0,0,0
"4188",0,0,0,0,0,1,0,0,0,0,1
"4189",0,0,0,0,0,0,0,0,0,1,1
"4191",1,1,0,0,0,0,0,0,0,0,1
"4193",0,1,0,0,0,0,0,0,0,0,1
"4195",0,0,0,0,0,0,0,1,0,0,1
"4196",0,0,0,0,0,1,0,0,0,0,1
"4198",0,0,0,0,0,0,1,0,0,0,1
"4200",0,0,0,1,0,0,0,0,0,0,1
"4202",0,0,0,0,0,0,0,0,0,1,1
"4203",0,0,1,0,0,0,0,0,0,0,0
"4206",0,0,0,0,0,0,1,0,0,0,1
"4208",0,0,0,0,0,0,0,1,0,0,1
"4210",1,0,0,0,0,0,1,0,0,0,1
"4211",0,0,0,0,0,1,0,0,0,0,1
"4214",0,1,0,0,0,0,0,0,0,0,1
"4216",0,0,0,0,0,1,0,0,0,0,1
"4219",1,0,0,0,0,0,0,0,0,1,1
"4220",1,0,0,0,0,0,0,0,0,1,1
"4222",0,0,1,0,0,0,0,0,0,0,0
"4223",0,0,1,0,0,0,0,0,0,0,0
"4224",1,0,0,0,0,0,0,1,0,0,1
"4225",0,0,0,0,0,0,0,1,0,0,1
"4226",0,0,0,0,0,0,0,0,0,1,1
"4228",0,0,0,0,0,1,0,0,0,0,1
"4229",0,0,0,0,0,0,0,0,1,0,0
"4230",1,0,1,0,0,0,0,0,0,0,0
"4232",0,0,0,0,0,0,1,0,0,0,1
"4233",1,0,0,1,0,0,0,0,0,0,1
"4234",0,0,0,0,1,0,0,0,0,0,0
"4235",0,0,0,0,0,0,1,0,0,0,1
"4236",0,0,0,0,0,1,0,0,0,0,1
"4238",0,0,0,0,0,0,0,1,0,0,1
"4239",0,0,0,0,0,0,0,1,0,0,1
"4242",1,0,0,0,0,0,0,0,0,1,1
"4244",1,0,0,0,0,1,0,0,0,0,1
"4246",1,0,0,0,0,0,0,1,0,0,1
"4248",0,0,0,0,0,1,0,0,0,0,1
"4250",0,0,1,0,0,0,0,0,0,0,0
"4252",0,0,0,0,0,0,0,1,0,0,1
"4253",0,0,1,0,0,0,0,0,0,0,0
"4254",1,0,1,0,0,0,0,0,0,0,0
"4255",1,0,0,0,0,0,0,0,1,0,0
"4257",0,0,1,0,0,0,0,0,0,0,0
"4258",0,0,1,0,0,0,0,0,0,0,0
"4260",1,0,1,0,0,0,0,0,0,0,0
"4262",0,0,0,0,0,1,0,0,0,0,1
"4263",0,0,1,0,0,0,0,0,0,0,0
"4264",0,0,0,0,0,1,0,0,0,0,1
"4265",1,0,0,1,0,0,0,0,0,0,1
"4266",0,0,1,0,0,0,0,0,0,0,0
"4269",1,0,0,0,0,0,0,1,0,0,1
"4270",0,0,1,0,0,0,0,0,0,0,0
"4272",0,0,0,0,0,0,0,1,0,0,1
"4277",0,0,1,0,0,0,0,0,0,0,0
"4278",0,0,0,0,1,0,0,0,0,0,0
"4279",0,0,0,0,0,0,1,0,0,0,1
"4281",0,0,0,0,0,0,1,0,0,0,1
"4282",0,0,0,0,0,1,0,0,0,0,1
"4283",0,0,0,0,1,0,0,0,0,0,0
"4285",1,0,0,0,0,0,0,0,0,1,1
"4286",0,0,1,0,0,0,0,0,0,0,0
"4288",0,0,0,0,1,0,0,0,0,0,0
"4291",1,0,0,0,0,0,0,0,1,0,0
"4292",0,0,0,0,1,0,0,0,0,0,0
"4293",0,1,0,0,0,0,0,0,0,0,1
"4295",0,1,0,0,0,0,0,0,0,0,1
"4298",0,0,0,1,0,0,0,0,0,0,1
"4299",0,0,0,0,0,0,0,0,0,1,1
"4300",1,0,0,0,0,0,0,0,0,1,1
"4301",0,0,0,0,0,0,0,0,0,1,1
"4302",1,0,0,0,0,0,0,0,0,1,1
"4308",0,0,0,0,1,0,0,0,0,0,0
"4311",0,0,0,0,0,0,0,1,0,0,1
"4312",0,0,0,1,0,0,0,0,0,0,1
"4313",0,0,1,0,0,0,0,0,0,0,0
"4315",1,0,0,0,0,0,1,0,0,0,1
"4316",0,0,1,0,0,0,0,0,0,0,0
"4318",1,0,0,1,0,0,0,0,0,0,1
"4319",0,0,1,0,0,0,0,0,0,0,0
"4320",0,0,1,0,0,0,0,0,0,0,0
"4324",1,0,1,0,0,0,0,0,0,0,0
"4325",0,0,0,0,0,1,0,0,0,0,1
"4328",0,0,0,0,0,1,0,0,0,0,1
"4329",0,0,0,0,0,0,0,0,0,1,1
"4331",0,0,0,0,0,0,0,1,0,0,1
"4336",0,0,1,0,0,0,0,0,0,0,0
"4337",0,0,0,0,0,0,0,0,0,1,1
"4338",0,0,0,0,0,0,0,0,0,1,1
"4342",0,0,0,0,0,0,0,1,0,0,1
"4343",0,0,0,0,0,0,0,1,0,0,1
"4346",1,0,0,0,0,1,0,0,0,0,1
"4348",0,0,0,0,0,0,0,0,0,1,1
"4349",0,0,1,0,0,0,0,0,0,0,0
"4350",0,0,0,0,1,0,0,0,0,0,0
"4351",0,0,1,0,0,0,0,0,0,0,0
"4352",0,0,0,0,0,0,1,0,0,0,1
"4354",0,0,0,0,0,0,0,0,0,1,1
"4355",0,0,0,0,0,0,0,0,0,1,1
"4356",0,0,0,0,0,0,0,0,0,1,1
"4358",0,1,0,0,0,0,0,0,0,0,1
"4360",0,0,0,0,0,0,0,0,1,0,0
"4361",1,0,1,0,0,0,0,0,0,0,0
"4363",1,0,0,0,0,0,0,0,1,0,0
"4366",0,0,0,0,0,0,0,0,0,1,1
"4367",0,0,0,0,1,0,0,0,0,0,0
"4370",0,0,0,0,0,0,0,1,0,0,1
"4371",0,0,0,0,0,0,0,0,0,1,1
"4373",0,0,0,0,0,0,0,0,1,0,0
"4374",0,0,0,0,0,1,0,0,0,0,1
"4375",1,0,0,0,0,0,0,0,0,1,1
"4376",0,0,0,0,0,0,1,0,0,0,1
"4379",1,0,0,1,0,0,0,0,0,0,1
"4382",0,0,0,0,1,0,0,0,0,0,0
"4383",1,0,1,0,0,0,0,0,0,0,0
"4388",0,0,0,0,0,0,0,1,0,0,1
"4390",0,0,0,0,1,0,0,0,0,0,0
"4391",1,0,0,0,0,0,0,0,0,1,1
"4397",0,0,0,0,0,0,0,1,0,0,1
"4398",1,0,0,0,0,0,0,1,0,0,1
"4400",0,0,0,0,0,0,0,0,0,1,1
"4401",0,0,1,0,0,0,0,0,0,0,0
"4402",0,0,0,0,0,0,1,0,0,0,1
"4404",1,0,1,0,0,0,0,0,0,0,0
"4406",1,0,1,0,0,0,0,0,0,0,0
"4407",0,0,1,0,0,0,0,0,0,0,0
"4413",1,0,0,0,1,0,0,0,0,0,0
"4414",0,0,0,1,0,0,0,0,0,0,1
"4415",0,0,0,0,0,0,0,0,0,1,1
"4416",0,0,1,0,0,0,0,0,0,0,0
"4417",0,0,0,0,0,0,0,1,0,0,1
"4418",1,0,0,0,0,0,0,0,1,0,0
"4419",0,0,0,0,1,0,0,0,0,0,0
"4420",1,0,0,0,0,0,0,0,0,1,1
"4421",0,0,0,0,1,0,0,0,0,0,0
"4422",0,0,0,1,0,0,0,0,0,0,1
"4423",0,0,0,1,0,0,0,0,0,0,1
"4424",1,0,1,0,0,0,0,0,0,0,0
"4426",1,0,0,0,0,0,0,0,1,0,0
"4428",0,0,0,0,0,0,0,0,1,0,0
"4429",0,0,0,0,0,0,0,0,0,1,1
"4430",0,0,0,0,0,0,0,0,0,1,1
"4433",1,0,0,0,0,1,0,0,0,0,1
"4434",0,0,0,0,0,1,0,0,0,0,1
"4435",0,0,0,0,0,0,0,1,0,0,1
"4440",1,0,1,0,0,0,0,0,0,0,0
"4441",1,0,0,1,0,0,0,0,0,0,1
"4442",0,0,0,0,0,0,1,0,0,0,1
"4444",1,0,0,0,0,0,0,0,0,1,1
"4446",1,0,0,0,0,0,0,0,0,1,1
"4447",0,0,0,0,0,0,0,1,0,0,1
"4449",0,0,0,1,0,0,0,0,0,0,1
"4450",0,0,0,0,0,0,1,0,0,0,1
"4453",0,0,0,0,0,1,0,0,0,0,1
"4454",1,0,1,0,0,0,0,0,0,0,0
"4457",0,0,0,0,0,0,1,0,0,0,1
"4460",0,0,0,0,0,1,0,0,0,0,1
"4462",0,0,0,0,0,0,0,0,0,1,1
"4463",0,0,0,0,1,0,0,0,0,0,0
"4464",0,0,0,0,0,0,0,1,0,0,1
"4465",0,0,0,0,0,0,1,0,0,0,1
"4467",0,0,0,0,0,0,0,0,0,1,1
"4470",0,0,0,0,0,0,0,0,0,1,1
"4472",0,0,0,0,0,0,0,0,1,0,0
"4473",0,0,0,0,0,0,0,0,0,1,1
"4474",0,0,0,0,0,0,0,0,0,1,1
"4480",0,0,1,0,0,0,0,0,0,0,0
"4482",0,0,0,0,0,0,1,0,0,0,1
"4484",0,0,0,0,0,0,0,0,0,1,1
"4485",1,1,0,0,0,0,0,0,0,0,1
"4489",0,0,1,0,0,0,0,0,0,0,0
"4490",0,0,0,0,0,1,0,0,0,0,1
"4491",0,1,0,0,0,0,0,0,0,0,1
"4492",0,0,0,0,0,0,0,1,0,0,1
"4493",0,0,1,0,0,0,0,0,0,0,0
"4496",1,0,0,0,0,1,0,0,0,0,1
"4497",1,0,0,0,0,0,1,0,0,0,1
"4498",1,0,0,0,0,0,0,0,0,1,1
"4499",0,0,0,0,0,0,0,0,0,1,1
"4503",0,0,0,0,0,0,0,1,0,0,1
"4504",0,0,0,0,0,1,0,0,0,0,1
"4506",1,0,0,0,0,0,1,0,0,0,1
"4507",0,0,0,0,0,0,0,0,0,1,1
"4509",0,0,0,0,0,0,1,0,0,0,1
"4510",0,0,0,0,0,0,1,0,0,0,1
"4511",1,0,0,0,0,0,0,0,0,1,1
"4512",0,0,0,0,0,0,0,0,0,1,1
"4513",0,0,0,1,0,0,0,0,0,0,1
"4516",0,0,0,0,1,0,0,0,0,0,0
"4517",0,0,0,0,0,0,0,0,0,1,1
"4518",0,0,0,0,0,0,0,0,0,1,1
"4520",0,0,0,0,0,0,0,0,0,1,1
"4521",0,0,1,0,0,0,0,0,0,0,0
"4524",0,0,1,0,0,0,0,0,0,0,0
"4525",0,0,1,0,0,0,0,0,0,0,0
"4526",0,0,1,0,0,0,0,0,0,0,0
"4527",0,0,1,0,0,0,0,0,0,0,0
"4528",1,0,0,0,0,1,0,0,0,0,1
"4529",0,1,0,0,0,0,0,0,0,0,1
"4530",0,0,0,0,0,0,0,1,0,0,1
"4532",1,0,1,0,0,0,0,0,0,0,0
"4533",0,0,0,0,0,0,0,0,1,0,0
"4534",0,0,0,0,0,0,1,0,0,0,1
"4538",0,0,0,0,0,0,1,0,0,0,1
"4543",0,0,0,0,0,0,1,0,0,0,1
"4545",0,0,0,0,1,0,0,0,0,0,0
"4546",0,1,0,0,0,0,0,0,0,0,1
"4547",1,0,0,0,0,0,0,0,1,0,0
"4548",0,0,0,0,0,1,0,0,0,0,1
"4552",0,0,1,0,0,0,0,0,0,0,0
"4554",1,0,1,0,0,0,0,0,0,0,0
"4555",1,0,1,0,0,0,0,0,0,0,0
"4556",0,0,0,0,0,0,0,0,1,0,0
"4557",0,0,0,0,1,0,0,0,0,0,0
"4558",0,0,0,0,0,0,1,0,0,0,1
"4559",0,0,0,0,0,0,0,0,0,1,1
"4560",0,0,0,0,0,0,0,0,0,1,1
"4561",0,0,1,0,0,0,0,0,0,0,0
"4562",0,0,0,0,0,0,1,0,0,0,1
"4563",0,0,0,0,0,0,1,0,0,0,1
"4564",0,0,0,0,1,0,0,0,0,0,0
"4565",0,0,0,0,0,0,0,0,0,1,1
"4567",0,0,1,0,0,0,0,0,0,0,0
"4568",1,0,0,0,0,0,0,1,0,0,1
"4570",0,0,1,0,0,0,0,0,0,0,0
"4571",0,0,0,0,0,0,1,0,0,0,1
"4574",0,0,0,0,0,0,0,0,0,1,1
"4575",0,0,0,0,0,0,0,0,0,1,1
"4578",0,0,0,0,0,0,0,0,0,1,1
"4579",0,0,0,0,0,1,0,0,0,0,1
"4581",0,0,0,0,0,0,0,0,0,1,1
"4582",0,0,0,0,0,0,0,0,0,1,1
"4586",0,0,0,0,0,0,0,0,0,1,1
"4590",0,0,1,0,0,0,0,0,0,0,0
"4593",1,0,0,0,0,0,0,0,0,1,1
"4594",0,0,0,0,0,0,0,0,0,1,1
"4596",0,0,0,0,0,0,0,1,0,0,1
"4597",0,0,0,0,0,0,0,0,0,1,1
"4600",0,0,0,0,0,0,0,1,0,0,1
"4601",0,0,0,0,0,0,0,0,0,1,1
"4602",1,0,0,0,0,0,0,1,0,0,1
"4603",0,0,0,0,0,0,0,0,1,0,0
"4604",0,0,0,0,0,1,0,0,0,0,1
"4606",0,0,0,0,0,0,0,0,0,1,1
"4607",0,0,0,0,0,0,0,1,0,0,1
"4608",0,0,0,0,0,0,0,0,0,1,1
"4614",1,0,1,0,0,0,0,0,0,0,0
"4615",1,0,1,0,0,0,0,0,0,0,0
"4617",1,0,0,0,0,0,0,0,0,1,1
"4620",0,0,1,0,0,0,0,0,0,0,0
"4622",0,0,0,0,1,0,0,0,0,0,0
"4623",1,0,0,0,0,0,0,0,0,1,1
"4627",0,0,1,0,0,0,0,0,0,0,0
"4629",1,0,0,0,0,1,0,0,0,0,1
"4630",0,0,0,0,0,0,0,0,0,1,1
"4632",1,0,0,0,0,0,0,1,0,0,1
"4633",0,0,1,0,0,0,0,0,0,0,0
"4634",0,0,0,0,0,0,0,1,0,0,1
"4635",1,0,0,0,0,0,0,0,0,1,1
"4636",0,0,0,0,0,0,0,0,0,1,1
"4638",0,0,0,0,1,0,0,0,0,0,0
"4639",1,0,0,1,0,0,0,0,0,0,1
"4640",1,0,0,0,1,0,0,0,0,0,0
"4641",0,0,0,0,0,1,0,0,0,0,1
"4642",1,1,0,0,0,0,0,0,0,0,1
"4643",0,0,0,0,0,0,0,1,0,0,1
"4644",0,0,0,0,0,0,0,0,0,1,1
"4646",0,0,0,0,0,0,1,0,0,0,1
"4648",0,0,0,0,1,0,0,0,0,0,0
"4650",1,0,0,0,0,0,0,0,0,1,1
"4654",0,0,0,0,0,1,0,0,0,0,1
"4656",1,0,1,0,0,0,0,0,0,0,0
"4657",0,0,0,0,0,0,0,0,1,0,0
"4658",1,0,1,0,0,0,0,0,0,0,0
"4660",1,0,0,0,0,0,0,0,0,1,1
"4662",0,0,0,0,0,0,0,1,0,0,1
"4663",0,0,0,0,0,0,0,0,0,1,1
"4664",0,0,1,0,0,0,0,0,0,0,0
"4665",0,0,1,0,0,0,0,0,0,0,0
"4666",0,0,0,0,0,0,0,0,1,0,0
"4671",1,0,0,0,1,0,0,0,0,0,0
"4672",1,0,1,0,0,0,0,0,0,0,0
"4674",1,0,0,0,0,0,0,0,0,1,1
"4677",1,0,1,0,0,0,0,0,0,0,0
"4678",0,0,0,0,0,0,0,1,0,0,1
"4679",0,0,1,0,0,0,0,0,0,0,0
"4680",0,0,0,0,1,0,0,0,0,0,0
"4681",0,0,0,0,1,0,0,0,0,0,0
"4682",1,0,0,0,0,0,0,1,0,0,1
"4683",0,0,0,0,0,0,0,0,1,0,0
"4684",1,0,1,0,0,0,0,0,0,0,0
"4688",0,0,0,0,1,0,0,0,0,0,0
"4689",0,0,0,0,1,0,0,0,0,0,0
"4690",1,0,0,0,0,0,1,0,0,0,1
"4693",1,0,1,0,0,0,0,0,0,0,0
"4694",0,0,0,0,0,0,0,0,0,1,1
"4695",0,0,0,0,0,0,0,0,1,0,0
"4696",0,0,0,1,0,0,0,0,0,0,1
"4697",1,0,0,0,0,0,0,0,0,1,1
"4698",1,0,0,0,0,0,0,0,0,1,1
"4699",1,0,0,0,0,0,0,0,0,1,1
"4702",0,0,1,0,0,0,0,0,0,0,0
"4703",0,0,0,0,0,0,0,0,1,0,0
"4704",1,0,1,0,0,0,0,0,0,0,0
"4705",0,0,0,0,0,1,0,0,0,0,1
"4706",0,0,0,0,1,0,0,0,0,0,0
"4707",0,0,1,0,0,0,0,0,0,0,0
"4709",0,0,0,0,0,1,0,0,0,0,1
"4710",0,0,0,0,0,1,0,0,0,0,1
"4714",0,0,0,0,0,0,1,0,0,0,1
"4718",1,0,0,0,0,0,1,0,0,0,1
"4721",0,0,0,0,0,0,0,0,0,1,1
"4723",0,0,1,0,0,0,0,0,0,0,0
"4724",1,0,0,0,1,0,0,0,0,0,0
"4725",0,1,0,0,0,0,0,0,0,0,1
"4731",1,0,1,0,0,0,0,0,0,0,0
"4732",1,0,0,0,0,0,0,0,0,1,1
"4734",0,0,1,0,0,0,0,0,0,0,0
"4735",0,0,1,0,0,0,0,0,0,0,0
"4736",0,0,0,0,0,0,0,0,0,1,1
"4737",0,0,0,0,0,0,0,0,0,1,1
"4739",0,0,0,0,0,1,0,0,0,0,1
"4741",0,0,0,0,0,0,1,0,0,0,1
"4743",0,0,0,0,0,1,0,0,0,0,1
"4744",1,0,1,0,0,0,0,0,0,0,0
"4745",1,0,1,0,0,0,0,0,0,0,0
"4746",0,0,1,0,0,0,0,0,0,0,0
"4747",1,0,0,0,0,0,0,0,0,1,1
"4748",0,0,0,0,0,0,0,0,0,1,1
"4749",1,1,0,0,0,0,0,0,0,0,1
"4750",0,0,1,0,0,0,0,0,0,0,0
"4751",0,0,0,0,0,0,0,0,0,1,1
"4755",0,0,0,0,0,0,1,0,0,0,1
"4756",0,0,0,0,0,0,0,1,0,0,1
"4757",0,0,0,0,1,0,0,0,0,0,0
"4758",0,0,0,0,0,1,0,0,0,0,1
"4761",0,0,0,0,0,0,0,0,0,1,1
"4762",0,0,0,0,0,0,0,1,0,0,1
"4763",0,0,1,0,0,0,0,0,0,0,0
"4764",0,0,1,0,0,0,0,0,0,0,0
"4766",0,0,0,0,0,0,0,0,0,1,1
"4767",1,1,0,0,0,0,0,0,0,0,1
"4769",0,0,0,1,0,0,0,0,0,0,1
"4771",1,0,0,0,0,0,0,1,0,0,1
"4776",0,0,0,0,0,0,0,0,1,0,0
"4777",0,0,0,0,0,0,0,0,0,1,1
"4779",1,0,0,0,0,0,1,0,0,0,1
"4780",1,0,0,0,0,1,0,0,0,0,1
"4781",0,0,1,0,0,0,0,0,0,0,0
"4782",0,0,0,0,0,0,0,1,0,0,1
"4783",0,0,0,0,0,0,0,0,0,1,1
"4784",0,0,0,0,1,0,0,0,0,0,0
"4785",0,0,0,0,0,0,1,0,0,0,1
"4786",1,0,0,0,0,0,0,1,0,0,1
"4787",0,0,0,0,0,1,0,0,0,0,1
"4788",0,0,0,0,0,0,0,1,0,0,1
"4789",0,0,0,0,0,1,0,0,0,0,1
"4790",1,0,0,0,0,0,0,1,0,0,1
"4791",1,0,0,0,0,0,0,0,1,0,0
"4792",0,0,0,0,0,0,0,1,0,0,1
"4794",1,0,1,0,0,0,0,0,0,0,0
"4795",0,0,0,0,0,0,0,1,0,0,1
"4796",0,0,0,0,0,0,0,0,1,0,0
"4797",0,0,0,0,0,1,0,0,0,0,1
"4798",1,0,0,0,0,0,0,0,0,1,1
"4801",0,0,0,0,0,0,0,0,0,1,1
"4802",1,0,0,0,1,0,0,0,0,0,0
"4804",0,0,0,0,0,0,1,0,0,0,1
"4807",1,0,0,0,0,0,0,0,0,1,1
"4808",1,0,0,0,1,0,0,0,0,0,0
"4809",1,0,0,0,0,0,0,0,0,1,1
"4811",1,0,0,0,0,0,0,1,0,0,1
"4813",0,0,0,0,0,0,0,0,1,0,0
"4814",0,0,0,0,0,0,0,1,0,0,1
"4815",1,0,0,0,0,0,0,0,0,1,1
"4816",1,0,0,0,0,0,0,0,1,0,0
"4819",0,0,0,0,0,0,0,1,0,0,1
"4821",1,0,0,0,0,0,0,1,0,0,1
"4824",0,0,0,0,0,0,1,0,0,0,1
"4825",0,0,0,0,0,0,0,0,0,1,1
"4826",0,0,0,0,0,0,0,0,0,1,1
"4827",1,0,0,0,0,1,0,0,0,0,1
"4828",0,0,0,0,0,0,0,0,0,1,1
"4830",1,0,1,0,0,0,0,0,0,0,0
"4831",0,0,0,0,0,0,0,0,1,0,0
"4832",1,0,0,0,0,0,0,0,1,0,0
"4835",0,0,0,0,0,0,0,0,1,0,0
"4837",0,0,0,0,0,1,0,0,0,0,1
"4838",0,0,0,0,0,0,0,0,0,1,1
"4839",1,0,0,0,0,0,0,0,1,0,0
"4841",0,0,0,0,1,0,0,0,0,0,0
"4842",0,0,0,0,0,1,0,0,0,0,1
"4844",0,0,0,0,0,0,0,1,0,0,1
"4845",0,0,1,0,0,0,0,0,0,0,0
"4846",1,0,0,0,0,0,0,0,0,1,1
"4850",0,0,0,0,0,1,0,0,0,0,1
"4853",0,0,0,0,0,1,0,0,0,0,1
"4854",0,0,0,0,1,0,0,0,0,0,0
"4855",0,0,0,0,0,0,1,0,0,0,1
"4857",0,0,1,0,0,0,0,0,0,0,0
"4858",0,0,1,0,0,0,0,0,0,0,0
"4859",0,0,0,0,0,0,0,0,0,1,1
"4861",1,0,0,0,0,0,0,0,1,0,0
"4862",0,0,0,1,0,0,0,0,0,0,1
"4863",0,0,0,0,0,0,0,0,0,1,1
"4865",0,0,0,0,0,0,0,1,0,0,1
"4866",0,0,0,0,0,0,0,0,0,1,1
"4867",0,0,1,0,0,0,0,0,0,0,0
"4868",1,0,0,0,0,0,0,0,0,1,1
"4871",0,0,0,0,0,1,0,0,0,0,1
"4873",0,0,0,0,0,0,0,0,0,1,1
"4874",0,0,0,0,0,0,0,0,0,1,1
"4875",1,0,0,0,0,0,0,1,0,0,1
"4876",0,0,0,0,0,0,1,0,0,0,1
"4878",1,0,0,0,0,0,0,0,1,0,0
"4879",0,0,0,0,0,0,0,1,0,0,1
"4880",0,0,1,0,0,0,0,0,0,0,0
"4881",0,0,0,0,0,0,0,0,0,1,1
"4882",0,0,1,0,0,0,0,0,0,0,0
"4884",0,0,0,0,0,0,1,0,0,0,1
"4886",0,1,0,0,0,0,0,0,0,0,1
"4887",0,0,0,0,0,0,0,1,0,0,1
"4888",0,0,0,0,0,0,0,1,0,0,1
"4890",1,0,0,0,0,0,0,1,0,0,1
"4892",0,0,1,0,0,0,0,0,0,0,0
"4894",1,0,0,0,0,0,0,1,0,0,1
"4895",1,0,1,0,0,0,0,0,0,0,0
"4897",1,0,0,0,0,0,0,0,0,1,1
"4898",1,0,0,1,0,0,0,0,0,0,1
"4900",0,0,0,0,0,0,0,1,0,0,1
"4901",0,0,1,0,0,0,0,0,0,0,0
"4906",0,0,0,0,0,0,0,1,0,0,1
"4907",0,0,0,0,0,1,0,0,0,0,1
"4908",0,0,1,0,0,0,0,0,0,0,0
"4910",1,0,0,0,0,1,0,0,0,0,1
"4911",0,0,0,0,1,0,0,0,0,0,0
"4914",1,0,0,0,0,0,0,0,1,0,0
"4916",1,0,0,0,0,0,0,0,0,1,1
"4920",0,0,0,0,0,0,0,0,0,1,1
"4921",0,0,0,0,0,0,0,0,0,1,1
"4922",0,0,0,0,0,0,0,0,0,1,1
"4923",0,0,0,0,0,1,0,0,0,0,1
"4924",0,0,0,0,0,1,0,0,0,0,1
"4925",1,0,0,0,0,1,0,0,0,0,1
"4926",0,0,0,0,0,0,1,0,0,0,1
"4927",0,0,0,0,0,0,0,0,0,1,1
"4928",1,0,0,0,0,0,0,0,0,1,1
"4930",0,0,0,0,0,0,1,0,0,0,1
"4936",1,0,1,0,0,0,0,0,0,0,0
"4939",0,0,0,0,0,0,0,1,0,0,1
"4940",0,0,0,0,0,1,0,0,0,0,1
"4941",1,0,1,0,0,0,0,0,0,0,0
"4944",1,0,0,0,0,0,0,0,1,0,0
"4946",0,0,0,0,0,0,0,0,0,1,1
"4947",0,0,0,0,0,0,1,0,0,0,1
"4948",0,0,0,0,0,0,0,0,0,1,1
"4951",0,0,0,0,0,0,0,0,0,1,1
"4955",0,0,0,0,0,0,0,0,0,1,1
"4956",0,1,0,0,0,0,0,0,0,0,1
"4957",0,0,0,0,0,0,0,0,1,0,0
"4959",0,0,0,0,0,0,0,1,0,0,1
"4962",0,0,0,0,1,0,0,0,0,0,0
"4966",1,0,0,0,0,0,0,0,0,1,1
"4967",1,0,0,0,0,0,0,0,1,0,0
"4968",1,0,0,0,0,0,0,0,1,0,0
"4970",0,0,0,0,0,1,0,0,0,0,1
"4971",0,0,1,0,0,0,0,0,0,0,0
"4972",0,0,0,0,0,0,1,0,0,0,1
"4973",0,1,0,0,0,0,0,0,0,0,1
"4975",0,0,0,0,0,1,0,0,0,0,1
"4978",0,0,0,0,0,1,0,0,0,0,1
"4979",0,0,0,0,0,0,0,1,0,0,1
"4981",0,0,0,0,0,0,0,1,0,0,1
"4984",1,0,0,0,0,0,0,0,0,1,1
"4985",0,0,0,0,0,0,0,1,0,0,1
"4987",0,0,0,0,0,0,0,1,0,0,1
"4989",1,0,0,0,1,0,0,0,0,0,0
"4993",0,0,0,0,1,0,0,0,0,0,0
"4996",0,0,0,0,0,0,0,0,0,1,1
"4997",1,0,1,0,0,0,0,0,0,0,0
"4998",0,0,0,0,0,0,0,0,0,1,1
"4999",0,0,0,0,0,0,1,0,0,0,1
"5000",0,0,0,0,0,0,0,0,1,0,0
"5001",0,0,0,0,1,0,0,0,0,0,0
"5003",0,0,1,0,0,0,0,0,0,0,0
"5004",0,0,0,0,0,0,0,1,0,0,1
"5005",1,0,0,0,0,0,1,0,0,0,1
"5007",0,0,0,1,0,0,0,0,0,0,1
"5010",0,0,0,0,0,0,1,0,0,0,1
"5011",1,0,0,0,0,0,0,0,0,1,1
"5015",0,0,0,0,0,1,0,0,0,0,1
"5017",0,0,1,0,0,0,0,0,0,0,0
"5018",1,0,0,0,0,0,0,1,0,0,1
"5020",0,0,0,0,0,0,1,0,0,0,1
"5021",0,0,0,0,0,0,0,1,0,0,1
"5023",0,0,0,0,0,0,0,1,0,0,1
"5024",0,0,1,0,0,0,0,0,0,0,0
"5026",0,0,0,0,0,0,0,1,0,0,1
"5030",1,0,0,0,0,0,0,1,0,0,1
"5033",1,0,0,0,0,1,0,0,0,0,1
"5034",0,0,0,0,1,0,0,0,0,0,0
"5035",1,0,0,0,0,0,0,1,0,0,1
"5038",1,0,0,0,1,0,0,0,0,0,0
"5039",1,0,0,0,0,0,0,1,0,0,1
"5040",0,0,0,0,0,0,0,0,0,1,1
"5042",0,1,0,0,0,0,0,0,0,0,1
"5043",0,0,0,0,0,0,0,0,0,1,1
"5044",1,0,0,0,1,0,0,0,0,0,0
"5046",1,0,0,0,0,0,0,0,0,1,1
"5049",0,0,0,0,0,0,0,0,0,1,1
"5051",1,0,0,0,0,0,0,0,0,1,1
"5052",0,0,1,0,0,0,0,0,0,0,0
"5053",0,0,0,0,0,0,1,0,0,0,1
"5054",1,1,0,0,0,0,0,0,0,0,1
"5056",0,0,0,0,0,0,0,1,0,0,1
"5058",0,0,1,0,0,0,0,0,0,0,0
"5059",0,1,0,0,0,0,0,0,0,0,1
"5060",0,0,1,0,0,0,0,0,0,0,0
"5061",0,0,0,0,1,0,0,0,0,0,0
"5062",0,0,0,0,0,1,0,0,0,0,1
"5064",1,0,0,0,0,0,0,0,1,0,0
"5067",0,0,0,0,0,0,0,0,0,1,1
"5069",0,0,0,0,0,0,0,0,0,1,1
"5072",0,0,1,0,0,0,0,0,0,0,0
"5073",0,0,0,0,0,1,0,0,0,0,1
"5074",0,0,0,0,0,0,0,0,0,1,1
"5077",1,0,0,0,0,0,0,1,0,0,1
"5078",0,0,0,0,1,0,0,0,0,0,0
"5079",0,0,0,0,0,0,1,0,0,0,1
"5080",0,0,0,0,0,0,0,0,0,1,1
"5081",1,0,0,0,0,0,0,0,1,0,0
