"","y","AGE","INCOME","TRAVTIME","BLUEBOOK","OLDCLAIM","CLM_FREQ","MVR_PTS"
"2404",0,44,49810.0002,27.22426345,11740,7417,2,2
"2405",1,50,73277.33333,40.6344622,7230,13102,2,4
"2406",0,33,53598.48659,5,11410,9867,4,1
"2408",0,37,22148.00615,30.90161116,5200,3904,2,4
"2409",0,44,26964.80896,22.49806265,10960,10494,1,4
"2410",0,46,66325.93035,48.61834571,12730,0,0,0
"2412",0,45,40729.75481,45.30924789,1500,0,0,0
"2413",0,47,72853.0829,5,6200,5176,3,0
"2414",0,40,126679.3036,15.79305467,14420,0,0,0
"2415",0,42,90409.2812,42.14001714,16270,3791,3,3
"2417",0,49,94062.3823,14.60367154,35690,0,0,0
"2418",0,35,81125.27663,35.43276574,25900,0,0,1
"2419",1,41,57371.31602,68.59287138,28600,1858,4,3
"2421",0,46,35563.56005,27.47771298,19750,0,0,1
"2422",1,44,0,43.90452714,5900,33385,2,0
"2427",0,41,80391.71689,40.41254361,24670,0,0,4
"2428",0,42,49263.8017,5,37750,0,0,0
"2430",1,31,22654.14814,38.28657015,23250,0,0,2
"2432",1,51,65677.55438,56.72832794,6600,0,0,0
"2433",0,34,0,16.64001502,20990,0,0,0
"2434",0,34,0,24.70377187,19800,0,0,0
"2436",1,37,61790.49234,32.19763516,21460,0,0,0
"2437",0,46,108635.5663,45.49177516,30750,0,0,0
"2438",1,48,134639.6495,37.68525215,10000,0,0,3
"2439",0,33,0,6.183928996,18390,8999,2,0
"2440",0,42,51409.12827,23.09103499,22270,0,0,0
"2441",0,38,21073.13753,34.31051673,17570,4657,1,0
"2443",0,48,2229.021211,20.75593239,21930,0,0,0
"2444",1,53,48779.91058,55.38781385,18730,32593,2,8
"2446",0,60,99441.27874,51.15317954,28560,0,0,0
"2448",0,40,88412.8043,26.36960516,15410,0,0,0
"2449",0,57,94890.25432,17.39072486,18170,0,0,1
"2451",0,52,31741.99013,45.42872991,24540,0,0,0
"2453",0,44,79076.254,26.10309395,16150,0,0,0
"2455",1,45,0,22.89302552,7640,0,0,0
"2456",0,54,48078.1243,39.97095623,18290,0,0,1
"2457",0,41,NA,36.27787238,9130,0,0,0
"2458",1,29,74202.12819,40.94734767,19300,7291,2,4
"2459",0,31,40851.31089,32.19299767,8690,1570,2,3
"2460",0,43,190991.1325,46.42003332,5800,0,0,1
"2461",1,42,58489.08933,8.679901089,11550,43863,1,1
"2463",0,37,15034.50225,21.48724628,10340,0,0,0
"2464",1,53,189052.3628,30.71009614,12550,2045,4,0
"2465",0,52,23195.64535,67.58734823,15820,0,0,0
"2466",0,38,10609.21523,22.48946043,25040,0,0,0
"2467",0,49,62786.22536,56.32678967,19510,49613,1,4
"2468",0,27,60213.86419,19.75440109,13330,0,0,1
"2469",0,45,78103.0349,52.50086294,6010,0,0,0
"2470",0,51,33956.89203,36.37603207,14910,0,0,1
"2471",1,33,23953.42563,38.84084401,10650,32044,1,2
"2472",0,44,92898.29386,34.82267731,14130,0,0,1
"2474",0,50,67781.61923,43.85776369,19390,0,0,4
"2475",0,46,23782.55521,39.65949302,11010,0,0,0
"2477",0,38,30433.47187,20.52732596,12560,0,0,0
"2478",1,33,0,16.35776938,4800,0,0,5
"2479",0,54,136961.5721,29.68287797,28300,6003,2,0
"2480",0,48,7.305225696,21.23567912,6550,0,0,0
"2481",0,52,106217.6001,47.04538144,12120,0,0,0
"2482",1,38,39005.02415,44.6006586,9200,3255,1,10
"2483",0,47,NA,27.55532936,24780,40567,2,5
"2484",0,48,58716.48653,63.92252614,12170,0,0,0
"2485",1,31,16715.4689,32.24203653,6190,5900,1,7
"2486",1,38,25570.04209,49.02231723,13200,0,0,6
"2487",1,57,77631.2175,43.78567463,26180,3090,2,0
"2488",0,40,86091.01204,29.91860681,14110,0,0,3
"2490",0,50,112658.4965,26.25913318,27160,0,0,2
"2491",0,43,NA,50.33345677,17640,0,0,3
"2492",0,48,36224.51066,23.05358606,9920,0,0,3
"2493",1,34,113522.4021,32.54073634,18420,7258,1,2
"2496",0,33,112761.7115,29.47958947,33490,7239,1,1
"2497",0,54,97382.4554,47.85927049,23510,0,0,0
"2499",0,47,42303.26004,29.35729712,10430,0,0,0
"2503",0,46,36025.63108,26.43141858,9700,0,0,1
"2504",1,33,0,19.31051993,15990,0,0,2
"2505",0,50,52441.53055,55.42418069,19900,0,0,1
"2506",0,51,40481.09616,23.79631526,6600,0,0,0
"2507",1,22,0,53.91438785,1500,0,0,0
"2509",0,45,9158.749177,49.31622617,6920,0,0,0
"2510",0,48,66784.22465,15.19239455,14150,0,0,0
"2511",0,36,61461.81653,23.44870831,21100,0,0,0
"2513",0,38,23864.32128,43.02813963,15240,0,0,2
"2517",0,46,104205.958,26.6077412,20760,0,0,4
"2519",0,46,35230.90319,33.51831416,5020,0,0,1
"2522",0,54,101450.4124,25.2452201,17050,6941,2,0
"2524",0,39,92138.5484,10.51429264,20300,0,0,0
"2525",1,31,14194.63394,33.88177305,5480,6350,1,5
"2528",0,53,41557.45812,6.605408642,24970,0,0,0
"2532",1,50,40684.57573,64.77879423,15360,0,0,2
"2534",0,55,63375.51588,25.30715388,25450,0,0,0
"2535",0,43,61852.18302,29.84330295,1500,0,0,0
"2536",0,44,NA,34.44077798,8700,5944,2,0
"2537",1,53,29079.61438,34.10284313,14650,0,0,0
"2538",0,41,65184.78679,11.70797217,17220,28753,1,2
"2539",0,36,20920.63949,70.57245411,25280,0,0,0
"2541",0,45,4271.176458,49.84453355,1930,0,0,0
"2542",0,45,84027.8881,49.59122047,23280,1749,1,5
"2543",0,47,123714.6362,27.14496891,4300,0,0,0
"2544",0,47,30959.53527,30.71549325,9300,0,0,0
"2545",0,31,NA,5,23160,2985,3,4
"2546",0,45,83111.06993,31.11891892,23790,7017,1,5
"2548",0,33,36354.49869,26.17783935,18730,0,0,0
"2550",0,38,0,11.12923654,5300,0,0,0
"2551",1,46,56006.4374,52.08077259,11700,712,1,6
"2552",1,38,51619.63451,49.6922624,10460,0,0,0
"2553",1,55,35915.62332,31.31929052,17290,46761,1,6
"2555",0,31,71738.25541,93.43518802,5750,0,0,0
"2556",1,48,NA,47.21068311,20860,6038,1,8
"2558",0,46,90231.74286,42.4329323,15780,0,0,1
"2559",1,42,101636.4325,36.44323751,24890,1452,2,7
"2560",1,36,167970.5018,32.59930748,5100,2769,1,0
"2561",0,43,61949.16052,16.5921276,11990,0,0,2
"2562",0,53,0,44.95680788,6800,0,0,3
"2564",0,43,70352.48951,43.12650233,17380,0,0,0
"2565",0,43,24381.59988,30.55079743,8240,0,0,0
"2566",0,41,NA,38.33271639,11510,7383,1,2
"2568",0,40,89347.91995,47.81090026,18150,0,0,2
"2569",0,45,26237.31698,26.22843837,29420,0,0,2
"2572",1,44,78849.63984,40.22984382,24730,0,0,0
"2573",0,57,151527.999,30.71891761,14280,29378,2,0
"2574",0,40,164028.2517,5,14800,0,0,0
"2575",1,33,39661.88561,27.1428156,11470,2248,3,8
"2578",0,36,130539.5961,5,35990,0,0,0
"2579",0,39,24546.30235,5.256483972,3950,4227,2,0
"2581",0,46,123288.8191,23.80130565,18430,0,0,0
"2583",0,47,80431.05685,21.67931415,25630,0,0,0
"2584",0,43,110543.0351,47.97867705,14110,0,0,0
"2585",0,46,125610.4164,26.90140766,18660,0,0,2
"2586",0,55,19693.52719,59.73366055,8970,1084,2,6
"2587",0,45,129260.7762,51.5159423,20530,25495,2,1
"2588",1,45,NA,38.00790652,19360,0,0,0
"2589",0,55,68204.18758,23.34233389,13820,0,0,1
"2590",1,26,35261.92648,25.40388916,15110,0,0,0
"2591",0,38,83303.6391,10.02467012,17600,8109,2,1
"2592",0,55,133318.2016,19.58756585,33470,0,0,0
"2593",0,52,43392.51149,22.86960578,21250,30910,2,1
"2594",0,54,48951.85296,20.81628527,25010,0,0,0
"2596",0,39,33893.15041,39.15242933,10650,20631,2,7
"2598",0,50,68800.70242,26.54735622,19710,0,0,0
"2599",0,55,117065.9324,48.43015655,13210,3029,3,0
"2600",0,46,28063.05517,40.43989307,15820,0,0,0
"2602",0,45,20637.33,44.32045391,8060,0,0,0
"2604",0,53,81478.28513,24.44821081,9650,0,0,0
"2605",1,36,29412.44352,45.27199333,23210,1247,2,5
"2606",0,49,98174.73719,27.30472763,18800,0,0,6
"2608",0,45,17166.74104,21.65624892,30400,0,0,0
"2609",0,39,45260.97457,12.71812084,12910,521,1,0
"2610",1,38,0,24.30313265,5920,0,0,3
"2611",0,47,26294.9757,32.02332776,22260,0,0,0
"2612",0,66,75778.3338,33.62907054,15680,4450,2,3
"2613",0,44,71917.65833,15.5097252,11470,37729,3,4
"2614",1,39,153236.3543,26.56177452,5400,0,0,1
"2615",0,31,92817.27581,25.78109753,10780,0,0,0
"2616",1,33,40989.96949,22.11235731,8900,0,0,0
"2619",1,42,0,11.7956419,4230,0,0,1
"2620",1,61,52893.75224,36.62958022,11250,8057,2,5
"2621",0,48,53628.41192,5,11660,1237,3,1
"2622",1,43,99455.38847,44.52862868,15750,0,0,0
"2623",0,49,194.9222192,54.28300928,7300,0,0,1
"2624",1,29,25293.72181,31.16947282,6930,9282,2,1
"2625",1,56,35735.3874,21.1659728,13760,0,0,5
"2626",0,53,55770.34673,44.16995904,12380,0,0,0
"2627",0,51,4431.046023,48.01843545,27390,0,0,0
"2628",0,45,92626.18361,35.4735079,31340,0,0,1
"2629",0,43,0,50.23806616,5800,0,0,0
"2630",0,56,52044.44294,21.59491981,12300,0,0,5
"2633",0,52,72500.04738,5,7270,6217,1,7
"2634",0,50,15545.08899,15.4254733,8050,6952,2,4
"2635",0,42,65079.29718,68.98300302,18600,0,0,2
"2636",1,44,34407.71058,33.87759731,13460,7250,3,3
"2639",1,41,87332.86988,34.6256175,18240,6863,1,1
"2640",0,46,111916.3541,35.26103789,14060,0,0,2
"2641",0,36,37451.80014,29.99645336,7840,35720,3,0
"2642",0,44,23683.32233,88.2598286,8270,0,0,1
"2644",1,30,26315.03514,55.54764855,7130,0,0,3
"2645",0,48,57529.34278,82.1989753,14120,0,0,2
"2647",0,43,203511.0123,5,36000,0,0,1
"2648",0,34,13342.63088,46.40188167,1500,0,0,0
"2650",0,44,67277.95762,49.35766514,5330,0,0,2
"2651",0,32,27585.4056,33.04674706,16700,0,0,0
"2653",1,39,82791.29395,5,20800,27444,1,7
"2654",0,66,49076.67656,23.62398527,18140,0,0,3
"2655",1,44,42407.9614,43.14592049,10700,0,0,3
"2656",1,31,115308.4329,38.56557592,26980,7506,2,3
"2657",1,41,173556.5028,33.64192844,26570,0,0,0
"2658",0,44,69639.39572,14.02410294,5910,0,0,1
"2659",1,22,12825.14349,27.59091945,9610,2468,1,8
"2660",1,57,43288.46047,70.68175009,11530,2333,4,7
"2661",1,58,50762.43211,18.735132,31540,0,0,2
"2662",1,51,0,38.22471279,13070,7999,2,0
"2663",0,49,56115.84091,45.61152375,9840,0,0,1
"2664",0,41,0,55.58417866,10550,12609,2,0
"2665",1,49,65659.21196,24.02122626,23780,7367,1,5
"2666",0,49,45365.76012,32.08142609,35510,0,0,0
"2667",0,47,32991.57443,28.38707003,9860,0,0,0
"2668",1,32,42138.89504,49.70507521,22000,5396,2,2
"2669",1,40,43489.11222,43.70287553,5850,0,0,4
"2670",1,45,57626.72676,23.87520559,6000,0,0,6
"2671",0,48,78940.43734,43.86255239,19510,33315,3,0
"2673",0,54,57705.6373,42.16986967,13240,0,0,0
"2674",0,34,83792.23215,20.85865714,13280,0,0,2
"2676",0,56,72380.85764,24.1199727,28780,6857,4,0
"2678",0,67,104421.0933,38.35163814,18640,0,0,0
"2679",0,44,0,17.19639169,9620,0,0,2
"2680",0,36,103076.3256,11.26303225,21980,4035,2,4
"2682",0,48,54691.0826,20.76881668,14520,0,0,0
"2684",0,32,40535.56638,42.09598846,8750,5267,1,6
"2685",0,42,84250.46524,29.73817696,14130,6240,1,1
"2687",1,31,33470.19793,53.72325427,4850,0,0,4
"2688",0,49,36306.46799,39.21787105,10030,0,0,2
"2689",1,37,3081.1507,43.17322938,1500,0,0,0
"2693",0,59,79177.54127,87.3333168,16620,0,0,0
"2694",1,58,78397.14353,36.87375721,20790,0,0,2
"2696",0,43,37897.5537,54.86074335,9590,0,0,0
"2698",0,45,4786.117256,5.851855317,12790,6158,1,5
"2699",1,47,50603.05891,15.66930544,14670,0,0,2
"2700",0,33,46866.67609,11.99650725,9490,0,0,0
"2702",0,46,91319.00038,46.97327348,28460,0,0,0
"2703",0,43,129375.6038,22.62709491,14440,6020,2,0
"2704",1,48,60280.6358,31.21217346,12090,10024,2,2
"2705",1,27,123062.1818,25.14189626,23590,4441,2,0
"2706",0,36,125646.1584,59.62266939,39090,2157,1,6
"2707",0,35,122048.2264,31.93831157,33570,0,0,4
"2708",0,37,49339.88809,30.65911645,5300,0,0,0
"2710",0,49,86847.1312,33.33946828,16320,0,0,3
"2711",1,43,31712.68177,16.06730778,26940,0,0,0
"2712",1,54,0,40.07260701,6900,42642,1,2
"2713",1,42,0,46.6585552,5800,0,0,1
"2714",0,34,59906.83825,32.95953691,14420,0,0,0
"2715",0,40,21410.82915,27.96652893,12670,0,0,1
"2716",0,49,275391.815,14.25480199,46250,0,0,2
"2717",0,51,142544.9122,28.44062,43560,0,0,0
"2718",0,47,61879.91469,30.1617025,17570,0,0,0
"2719",1,53,57835.83689,72.78784493,16080,5935,1,8
"2721",0,43,55612.911,23.01219869,12790,18366,2,5
"2722",0,40,101144.4512,17.88792428,6390,7547,2,1
"2723",0,64,23433.08168,7.49642686,19420,38528,2,6
"2724",0,30,38897.81302,14.13150395,4500,0,0,0
"2725",0,61,66433.28639,9.918869134,19040,0,0,1
"2727",0,44,58068.64189,14.05622451,5900,0,0,3
"2728",0,44,70103.49985,47.08403391,12910,0,0,0
"2730",0,48,3798.13816,42.66839537,13140,0,0,0
"2731",0,42,115583.627,18.11279681,29640,0,0,0
"2732",1,52,137357.0928,11.17045817,19960,8306,3,0
"2733",0,51,30508.19225,45.64885686,11160,746,2,0
"2734",0,51,31379.60456,28.43734613,14900,0,0,0
"2735",0,35,19681.46989,58.29589198,21120,0,0,0
"2737",0,35,32600.91751,19.52632861,5000,0,0,0
"2738",0,39,104022.9504,59.09186008,11030,6050,2,1
"2740",0,44,0,22.57570392,12450,2457,2,0
"2741",1,28,61940.65319,49.74412417,10490,41137,1,5
"2742",1,59,119537.1387,26.04231248,48380,0,0,1
"2743",0,43,87751.70695,51.81485403,22370,0,0,0
"2745",0,40,56069.94138,49.38468457,14000,0,0,0
"2746",0,40,46394.74579,24.00343582,7830,3520,3,1
"2747",1,49,123573.7839,53.10969172,31000,4344,2,0
"2748",0,44,139681.0073,14.44729945,37510,0,0,0
"2749",0,49,107374.6846,12.05092513,25470,0,0,1
"2750",0,37,142512.9057,42.39207103,29540,0,0,0
"2751",1,43,36179.24782,35.06827819,9420,1571,3,5
"2753",0,62,155164.0649,28.54811889,7700,0,0,0
"2754",1,53,72291.13186,9.466718015,14310,8013,1,5
"2755",0,43,55085.98241,31.60452295,20670,0,0,0
"2756",1,40,0,29.69271843,3440,6986,3,9
"2757",0,40,37075.53293,42.48363039,9530,0,0,1
"2758",0,48,47513.44369,5,3470,0,0,0
"2759",1,36,0,17.56875861,21620,6259,1,3
"2760",1,55,149253.5846,64.26853608,21930,6413,2,5
"2762",0,38,101267.2006,32.9457858,15430,0,0,0
"2764",1,35,48385.8173,5.091058546,9840,38832,2,1
"2766",0,49,63687.314,17.76987921,7870,0,0,1
"2767",0,58,100886.1725,32.03180985,34790,4805,2,0
"2768",1,67,97259.10813,16.75940829,27570,1451,4,5
"2769",0,32,0,39.16040829,1500,2800,1,8
"2771",0,34,25989.29686,47.68321484,9490,0,0,4
"2775",0,46,34671.05892,56.9438981,17420,0,0,0
"2777",0,44,90670.99436,7.503783268,14180,0,0,0
"2778",0,46,NA,17.40217754,27440,0,0,1
"2779",0,47,109532.6592,36.52111695,25240,6035,3,6
"2780",0,47,189392.1808,50.91329329,10850,0,0,0
"2781",1,36,0,30.83566703,6410,0,0,1
"2782",0,51,103745.4996,19.79872432,18430,4987,2,0
"2783",0,38,29699.32594,57.12899154,15500,0,0,0
"2784",0,52,100703.9632,58.35240511,19290,8292,1,1
"2787",0,50,0,45.08320649,6500,0,0,1
"2788",0,44,124218.8619,28.52878438,23490,0,0,0
"2790",0,43,12084.68888,42.9377145,18470,0,0,0
"2792",0,37,182713.1747,50.59246625,15880,0,0,0
"2795",0,52,114553.1317,51.82080687,6700,0,0,0
"2796",0,51,176832.5948,45.23371038,24280,0,0,0
"2797",0,47,68061.26791,34.97314512,20870,0,0,0
"2798",0,58,101009.3586,38.37493672,42540,3977,1,0
"2799",0,50,NA,57.86163709,15120,0,0,0
"2800",0,49,86986.44433,9.191748646,19340,5059,1,0
"2801",0,37,48376.62265,12.55672919,10040,0,0,1
"2803",0,47,55920.20383,45.91591032,26700,0,0,1
"2804",0,48,42156.17796,50.4878122,31520,0,0,2
"2805",0,44,0,21.0247276,6200,0,0,1
"2806",0,43,110954.1592,28.12952893,13120,0,0,1
"2807",0,65,21038.1507,53.02372838,24090,20330,3,6
"2808",0,30,30619.49371,41.64228989,16330,7829,2,4
"2811",0,37,101119.5778,21.83272523,28220,0,0,0
"2812",0,64,70170.8639,29.47258126,10210,0,0,0
"2813",0,35,64871.66587,43.53995684,7990,4620,1,5
"2814",1,33,0,24.64626803,1500,6755,2,0
"2816",0,48,89404.06556,34.81830436,15240,0,0,0
"2817",0,52,52939.21115,21.68112425,9290,9795,2,2
"2818",1,53,30046.67266,28.40406416,9800,0,0,0
"2819",1,37,50556.02056,37.3951746,6180,0,0,0
"2820",0,35,33522.30923,47.01540601,1500,0,0,0
"2821",0,40,23123.7445,72.16228731,18050,0,0,1
"2822",1,47,15995.50255,22.38723934,18000,4263,1,5
"2823",0,61,57977.03753,5,13400,7496,2,3
"2824",0,49,108364.8368,28.48241335,17240,0,0,0
"2825",0,52,75774.23959,34.30557737,20900,11407,2,4
"2826",0,41,89601.94338,24.73061698,22210,5384,2,5
"2828",0,51,18205.37696,23.43244594,8420,0,0,0
"2829",0,46,85478.81317,54.20863182,10810,0,0,1
"2830",1,45,48318.74783,34.11444443,10830,6170,2,4
"2832",1,36,23371.9298,14.59758745,7180,0,0,0
"2836",1,31,29643.55319,32.10509467,34880,46912,1,2
"2837",1,41,35256.29248,58.9455784,11010,3603,1,3
"2838",0,44,26763.22739,48.74261624,11500,0,0,0
"2839",0,54,81464.78516,20.98811336,15050,0,0,1
"2842",0,57,62225.83787,54.58858041,13340,4438,1,6
"2843",0,41,71302.78427,31.14356865,30660,0,0,0
"2844",0,60,91518.63069,14.81041337,24590,5292,2,7
"2845",0,33,70565.19705,9.745911249,10380,0,0,0
"2846",0,42,151926.9648,27.33285518,30000,0,0,2
"2848",1,59,134777.9075,41.36030465,26910,0,0,3
"2849",0,33,NA,34.08004854,4800,0,0,1
"2850",0,47,53215.00747,23.94577239,14260,0,0,1
"2851",1,42,24864.61363,35.03706551,8580,1143,1,4
"2853",1,32,8659.176412,43.48248628,14460,31073,1,0
"2854",1,22,20645.83818,68.38499489,5760,3409,2,11
"2855",0,63,55530.45284,43.38064624,13350,0,0,0
"2856",0,34,24380.4512,17.93189366,17830,0,0,3
"2857",0,41,145260.1926,12.10626843,20130,4188,1,5
"2860",1,60,29176.02479,50.58621435,17790,0,0,0
"2862",1,36,20178.05255,6.238068363,8030,0,0,0
"2863",0,52,NA,8.177764494,14440,44214,2,3
"2864",0,37,0,29.75291018,9970,0,0,0
"2865",1,43,0,19.24259919,13890,1501,1,1
"2866",0,34,17068.94584,61.02171364,13510,3092,1,5
"2867",1,42,96537.47723,38.51901389,15350,5734,1,0
"2868",0,45,49474.08608,26.01503752,7980,0,0,1
"2870",0,55,264480.5118,5,33450,0,0,2
"2872",1,47,NA,5,7510,0,0,3
"2873",1,52,63481.89956,51.21322542,17280,0,0,4
"2874",0,48,7378.98142,28.03952653,8940,39397,2,5
"2876",1,33,40517.9818,15.34841548,20090,0,0,1
"2877",0,43,70254.6663,37.72830314,31560,0,0,0
"2878",0,48,NA,61.89053107,7250,0,0,0
"2879",1,30,27803.49756,41.49297936,4500,6351,4,0
"2880",0,39,94726.00925,23.11875555,29250,0,0,0
"2881",1,45,13544.21901,25.04125966,9670,2412,2,0
"2882",1,41,88887.36605,31.39085326,30190,0,0,1
"2883",0,59,41301.27173,9.570926138,11140,0,0,1
"2885",0,49,154735.9266,31.23827104,21870,8737,1,2
"2886",1,37,46660.89964,26.06908521,15120,2977,3,8
"2888",1,64,83033.13388,17.23713586,23620,0,0,0
"2889",0,40,0,37.73678908,12880,0,0,0
"2890",1,40,NA,6.278573355,5950,48010,2,3
"2891",0,43,28889.55554,48.13153251,10660,0,0,0
"2893",0,53,84434.92786,13.92706883,9940,39710,1,0
"2894",0,48,49693.20006,48.14883235,16280,0,0,0
"2895",0,50,7971.004957,5.328784156,1520,0,0,0
"2896",0,67,40863.18018,37.54976301,26310,0,0,0
"2897",1,42,NA,68.88426087,12010,17445,2,3
"2898",0,38,61563.61143,40.47719497,27260,0,0,0
"2900",0,35,32634.34435,5,20690,5898,1,6
"2901",0,44,152786.9997,36.46394823,23940,0,0,1
"2902",0,40,48812.46167,12.02769303,14960,4056,2,1
"2903",1,16,50100.43727,41.12207648,19430,0,0,2
"2904",0,50,367030.262,28.72020871,65970,0,0,0
"2905",0,30,52120.16008,11.17605904,28600,0,0,1
"2906",0,37,11753.71105,22.84184052,18190,0,0,2
"2907",0,55,43179.62821,20.61228574,19770,4559,4,5
"2908",0,43,69301.21743,25.43574255,20670,3502,3,6
"2909",0,44,4700.739063,12.41210826,5900,0,0,4
"2910",0,46,19313.07946,51.75782522,19390,0,0,0
"2911",0,46,153457.94,39.14331554,40980,16328,3,1
"2912",0,47,9897.779457,40.998252,17190,6495,1,0
"2913",1,33,21745.8757,41.15828836,15050,3246,2,1
"2914",0,48,34605.72395,41.97136658,14400,0,0,0
"2915",0,34,85127.6858,11.81182766,29980,2911,2,3
"2916",0,35,NA,49.65068961,20590,24139,2,5
"2917",0,50,15545.08899,48.38764202,17060,0,0,1
"2918",0,41,129235.7213,28.24489048,27770,0,0,0
"2919",0,50,37966.58844,30.83063,10300,0,0,4
"2920",0,37,138854.4001,28.67034098,19090,0,0,0
"2921",0,40,52067.85682,18.62303948,8770,0,0,3
"2922",1,52,43545.60896,46.32613561,6700,0,0,0
"2926",1,38,77830.09983,58.03333657,8030,9937,3,0
"2928",1,36,39810.61899,22.29001902,16260,3416,4,3
"2929",0,32,0,13.95668883,9640,0,0,3
"2930",0,58,142170.1343,34.73470382,37620,0,0,1
"2931",0,37,53058.98219,37.57206147,18450,0,0,0
"2932",0,50,136457.747,32.61895681,15630,0,0,4
"2933",0,51,161325.3116,45.53785026,24650,0,0,0
"2934",1,39,69394.2948,51.60846203,9720,0,0,0
"2935",1,42,73762.02521,52.94159242,27210,1372,2,4
"2936",0,66,NA,21.52008443,30530,6617,3,0
"2937",0,38,93830.84793,45.6797976,6500,0,0,0
"2938",0,50,NA,20.55734082,13870,0,0,0
"2939",0,54,37092.11225,42.15142197,13170,0,0,0
"2940",1,55,42680.48564,25.45409534,25430,4564,3,0
"2942",0,47,107406.1846,51.66216729,25940,0,0,4
"2944",0,50,43128.35063,44.97414755,13420,0,0,0
"2945",0,43,69768.53061,36.66324001,5800,6591,3,4
"2946",0,46,67409.51701,30.87464511,30350,0,0,0
"2947",1,48,64798.4276,37.19406899,12780,5244,1,5
"2948",0,44,38107.76888,6.653367444,5900,40943,2,0
"2949",0,46,48884.79125,52.33983146,17570,37412,2,1
"2950",0,63,118662.5783,54.28648792,19670,10491,2,0
"2953",0,44,95091.45104,31.19412117,31890,0,0,0
"2954",0,39,14781.62805,47.61379529,5080,0,0,0
"2955",0,55,0,36.03468029,10360,0,0,3
"2958",1,52,87454.87115,11.27863316,26010,0,0,0
"2959",0,46,67711.27709,5,18080,0,0,4
"2962",0,43,94682.23562,14.85899101,1500,0,0,0
"2963",0,38,43851.32272,24.76056064,9690,0,0,0
"2965",0,32,0,65.78322011,7100,0,0,2
"2966",0,42,9108.700304,24.97588625,15840,8455,3,1
"2967",0,40,74870.68472,46.41963121,27110,3137,1,4
"2969",0,44,44893.32896,58.22835688,26670,0,0,2
"2971",1,NA,NA,31.38925312,3180,25235,1,0
"2973",1,27,20971.58751,27.80817109,6640,7186,3,2
"2974",0,49,22059.27854,24.2988889,9340,0,0,0
"2975",0,53,109436.6655,58.79745613,17740,0,0,0
"2976",0,42,63737.05978,17.47479365,12070,0,0,0
"2977",0,54,235074.5723,23.98725583,37130,5211,3,3
"2978",1,33,12066.67477,19.26607804,3870,3608,4,5
"2981",0,44,96209.5016,15.18624363,5900,0,0,0
"2982",0,51,43406.19893,36.58371893,13780,0,0,0
"2983",0,51,92962.41823,18.9548354,26310,0,0,0
"2984",0,52,50853.04744,43.07682409,9920,0,0,0
"2985",0,44,108374.9124,32.48911535,39360,0,0,1
"2986",1,47,52891.28468,43.62400775,6200,8352,2,10
"2987",0,38,27418.54428,35.36527653,9790,0,0,4
"2988",0,48,43135.86742,16.58560727,10610,865,2,7
"2989",0,51,30969.09671,39.68209715,9700,0,0,3
"2990",0,51,NA,18.0037979,1500,0,0,2
"2992",0,48,43995.84934,38.31597633,29980,0,0,0
"2994",0,47,25674.0348,46.00133831,10020,0,0,0
"2995",1,61,23110.89677,40.24057797,11380,0,0,5
"2996",0,49,57070.32854,44.0488147,16170,0,0,3
"2997",0,46,5739.532696,19.35057797,24480,13665,2,4
"2998",0,32,26933.41766,36.78215457,8040,23659,1,3
"2999",0,46,49680.25534,49.54781835,26440,0,0,1
"3000",0,40,50297.98436,19.8574465,5500,0,0,0
"3001",1,43,71905.21746,18.99372592,19810,0,0,1
"3003",0,32,8404.167084,46.21682753,25390,0,0,0
"3004",0,48,83418.72006,37.99456746,15570,0,0,2
"3005",0,37,11629.38234,15.79976603,6360,0,0,0
"3006",1,32,21356.6668,47.89644893,3640,8037,2,7
"3007",0,35,104947.9418,39.50316439,18360,15821,1,6
"3008",0,51,72961.37858,33.95895589,15740,0,0,0
"3010",0,40,20574.07171,40.86520087,21440,27094,3,6
"3011",0,36,0,86.62269456,10430,0,0,1
"3012",0,49,0,31.24334186,10930,0,0,0
"3013",0,49,0,34.40895662,7440,6711,2,2
"3015",0,28,94862.90417,5,13790,0,0,4
"3016",1,45,48818.75291,16.80750782,19880,0,0,0
"3017",0,46,NA,7.045635568,15920,0,0,1
"3018",0,60,8854.736201,57.7455223,3330,22248,2,0
"3019",0,40,80052.29953,22.34431919,13510,0,0,0
"3020",1,43,NA,32.24800747,5800,2768,3,7
"3021",0,46,66030.05881,35.49151237,20110,0,0,4
"3022",1,57,95810.62088,28.53667131,21100,0,0,2
"3024",0,45,80601.4847,54.17155591,15170,9448,4,4
